Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2015-01-02,89.87000275,30300,-0.001,89.78013274725,3.3,0
2015-01-05,89.19999695,13600,-0.001,89.11079695305,3.3,-0.7455277395103879
2015-01-06,88.58999634,11800,-0.001,88.50140634366,3.3,-0.6838572094816648
2015-01-07,89.12999725,13000,-0.001,89.04086725275,3.3,0.6095506629524299
2015-01-08,90.18000031,12400,-0.001,90.08982030969,3.3,1.1780579966303033
2015-01-09,90.22000122,17700,-0.001,90.12978121878,3.3,0.04435674191893711
2015-01-12,90.23000336,9900,-0.001,90.13977335664,3.3,0.011086388677392483
2015-01-13,91.30000305,12800,-0.001,91.20870304695,3.3,1.1858579742382525
2015-01-14,91.59999847,10200,-0.001,91.50839847153,3.3,0.3285820481689479
2015-01-15,93.86000061,23400,-0.001,93.76614060939,3.3,2.46725128575212
2015-01-16,95.98999786,32900,-0.001,95.89400786214,3.3,2.2693343662444736
2015-01-20,98.47000122,19100,-0.001,98.37153121878,3.3,2.5836060165529395
2015-01-21,99.40000153,17700,-0.001,99.30060152847,3.3,0.9444503894360742
2015-01-22,102.8499985,12300,-0.001,102.7471485015,3.3,3.4708218479843325
2015-01-23,104.0100021,42300,-0.001,103.9059920979,3.3,1.1278596178102969
2015-01-26,105.0699997,19700,-0.001,104.9649297003,3.3,1.0191304476475946
2015-01-27,103.9300003,28200,-0.001,103.8260702997,3.3,-1.0849903904587084
2015-01-28,101.0299988,23900,-0.001,100.9289688012,3.3,-2.790341086913286
2015-01-29,98.69000244,33800,-0.001,98.59131243756,3.3,-2.316140144307317
2015-01-30,97.54000092,28500,-0.001,97.44246091908,3.3,-1.1652664824880954
2015-02-02,97.27999878,28900,-0.001,97.18271878122,3.3,-0.26655950127911626
2015-02-03,98.54000092,26100,-0.001,98.44146091908,3.3,1.2952324792370824
2015-02-04,101.5800018,31700,-0.001,101.4784217982,3.3,3.085042471704503
2015-02-05,101.9199982,12000,-0.001,101.8180782018,3.3,0.3347080074574184
2015-02-06,100.5,24400,-0.001,100.3995,3.3,-1.393247866050291
2015-02-09,99.68000031,18500,-0.001,99.58032030969,3.3,-0.8159200895522418
2015-02-10,100.1500015,18200,-0.001,100.0498514985,3.3,0.4715100206042575
2015-02-11,99.51999664,9800,-0.001,99.42047664336,3.3,-0.6290612586760667
2015-02-12,100.2900009,6300,-0.001,100.1897108991,3.3,0.7737181330354929
2015-02-13,100.7699966,15900,-0.001,100.6692266034,3.3,0.47860773326606226
2015-02-17,100.3199997,19300,-0.001,100.2196797003,3.3,-0.4465584153845274
2015-02-18,102.9400024,18800,-0.001,102.8370623976,3.3,2.6116454424191957
2015-02-19,101.7900009,15800,-0.001,101.6882108991,3.3,-1.117157055749206
2015-02-20,102.2399979,20300,-0.001,102.1377579021,3.3,0.4420836978300984
2015-02-23,102.7600021,18100,-0.001,102.6572420979,3.3,0.5086113171760817
2015-02-24,103.3799973,13400,-0.001,103.2766173027,3.3,0.6033429226642701
2015-02-25,103.5899963,6300,-0.001,103.4864063037,3.3,0.20313310648538419
2015-02-26,103.8000031,12900,-0.001,103.6962030969,3.3,0.20272884207063355
2015-02-27,104.3899994,13200,-0.001,104.2856094006,3.3,0.5683971891904459
2015-03-02,105.6500015,9000,-0.002,105.438701497,3.3,1.2070141845407545
2015-03-03,106.3700027,20300,-0.002,106.15726269460001,3.3,0.6814966301727868
2015-03-04,104.2399979,23200,-0.002,104.0315179042,3.3,-2.0024487599265566
2015-03-05,101.4100037,46800,-0.002,101.2071836926,3.3,-2.714883208952944
